mean,median,std,min,max,range,argmax,argmin,max_abs_diff,mean_abs_diff,sum_abs_diff,energy,number_of_local_maxima,number_of_local_minima,split,label
0.5508419,0.52872145,0.05602377,0.5001877,0.667006,0.16681832,6,12,0.029086947,0.01776747,0.33758193,6.1313086,2,2,validation,0
0.55447376,0.5217751,0.06123765,0.5013653,0.6762972,0.17493188,7,16,0.044005275,0.018254744,0.34684014,6.2238226,1,1,validation,0
0.5672095,0.5458402,0.06557679,0.5003547,0.6750231,0.17466837,11,19,0.03591895,0.018462772,0.35079265,6.5205374,2,1,validation,0
0.5524476,0.5411657,0.04341142,0.49924105,0.630514,0.13127297,7,19,0.024877667,0.012532799,0.23812318,6.141659,1,0,validation,0
0.54580516,0.5348098,0.03816387,0.50171,0.62039864,0.11868864,13,0,0.023398161,0.011271383,0.21415627,5.987194,1,0,validation,0
0.54676527,0.52506506,0.046773035,0.50436246,0.6300974,0.12573493,14,0,0.02817601,0.012361872,0.23487556,6.022799,3,2,validation,0
0.57250816,0.55032766,0.06574925,0.50215644,0.686583,0.18442655,10,0,0.03619492,0.019330855,0.36728626,6.641771,1,0,validation,0
0.5557122,0.5343863,0.056407675,0.49663723,0.670334,0.17369676,13,0,0.039741635,0.017164575,0.32612693,6.2399573,1,0,validation,0
0.53690875,0.5045668,0.06250571,0.5028362,0.70037246,0.19753623,10,19,0.09352958,0.02094889,0.3980289,5.8435593,3,2,validation,0
0.53309023,0.5139036,0.038958695,0.50145376,0.63271797,0.13126421,11,0,0.047301352,0.01359709,0.2583447,5.7140617,1,0,validation,0
0.55441856,0.5368321,0.053580202,0.5014992,0.6414061,0.13990694,5,15,0.031068265,0.01354779,0.25740802,6.205016,1,1,validation,0
0.54062617,0.50891507,0.04931705,0.5012817,0.6457649,0.14448321,12,0,0.031069994,0.015236045,0.28948486,5.8941765,2,1,validation,0
0.5545064,0.53778684,0.056081694,0.4970014,0.6502897,0.1532883,5,16,0.031689763,0.0140448185,0.26685154,6.212448,1,1,validation,0
0.53681386,0.5040989,0.048003487,0.50040245,0.6327656,0.13236314,9,1,0.037435114,0.014002979,0.2660566,5.8094697,2,2,validation,0
0.549281,0.53318965,0.04314501,0.50440186,0.63775253,0.13335067,13,0,0.029991686,0.013150711,0.2498635,6.0714226,1,0,validation,0
0.53771675,0.50285065,0.047487993,0.5018717,0.64413744,0.14226574,9,14,0.031637073,0.015027058,0.28551412,5.827888,2,3,validation,0
0.5346313,0.5055909,0.047064655,0.50304323,0.6475892,0.14454597,10,0,0.049298763,0.015215365,0.28909194,5.760916,1,1,validation,0
0.53071594,0.50306296,0.046361953,0.49897432,0.6368328,0.13785845,5,14,0.04653263,0.0144091565,0.27377397,5.6761785,1,1,validation,0
0.5474899,0.5317705,0.0474443,0.49817348,0.6414895,0.14331603,5,19,0.032657504,0.013610388,0.25859737,6.0399227,1,0,validation,0
0.56237626,0.5516395,0.05154822,0.5030246,0.6461356,0.14311105,13,2,0.026184738,0.013633584,0.2590381,6.3784866,1,1,validation,0
0.5259991,0.50887096,0.038063426,0.4981088,0.63194424,0.13383543,13,0,0.053527117,0.013714712,0.26057953,5.5624785,1,0,validation,0
0.5312494,0.5029949,0.047175813,0.5014896,0.6414281,0.13993853,13,7,0.050728858,0.014918974,0.2834605,5.6890287,3,3,validation,0
0.5389973,0.5053672,0.04997172,0.5012564,0.64370656,0.14245015,5,12,0.033570766,0.014630355,0.27797675,5.860306,1,1,validation,0
0.536277,0.5160409,0.04357907,0.49726662,0.6310945,0.1338279,11,0,0.035342693,0.013918329,0.26444826,5.7898436,1,0,validation,0
0.59820735,0.58851427,0.090857126,0.49660167,0.76575017,0.2691485,6,14,0.03779131,0.025531808,0.48510435,7.3221393,2,2,validation,0
0.57448125,0.5083004,0.09912915,0.508,0.7856959,0.2776959,9,2,0.094489574,0.029395806,0.5585203,6.7971034,3,3,validation,0
0.5681306,0.5141437,0.093567125,0.49584308,0.76521546,0.26937237,12,0,0.079288065,0.028246535,0.53668416,6.630544,1,0,validation,0
0.5385071,0.509299,0.048804976,0.5029792,0.64468056,0.14170134,7,14,0.04442352,0.01487991,0.2827183,5.847434,1,1,validation,0
0.5499227,0.53295195,0.046752702,0.49893293,0.6418376,0.14290467,11,0,0.029640734,0.014728488,0.27984127,6.0920153,1,0,validation,0
0.5258015,0.49906784,0.04987191,0.49809954,0.6570356,0.15893605,7,0,0.061940312,0.017036898,0.32370105,5.5790873,4,4,validation,0
0.5673109,0.5562377,0.058188315,0.4964709,0.67009246,0.17362157,14,0,0.031464458,0.015413917,0.2928644,6.504552,1,0,validation,0
0.5445889,0.5216454,0.049171776,0.50452316,0.6679675,0.16344434,12,0,0.055633307,0.016885294,0.32082057,5.979899,2,1,validation,0
0.53346246,0.5109321,0.0476138,0.50090903,0.66395336,0.16304433,9,0,0.07537311,0.017168287,0.32619745,5.7369866,1,1,validation,0
0.54431367,0.528103,0.052246474,0.49402606,0.6447188,0.15069276,7,0,0.02576226,0.01591688,0.30242074,5.9801416,2,2,validation,0
0.55413955,0.52380663,0.06025637,0.5005643,0.6629068,0.16234255,11,0,0.038113236,0.017137114,0.32560515,6.2140293,1,1,validation,0
0.54464614,0.5075509,0.056353744,0.49917153,0.6644752,0.16530368,5,0,0.034904063,0.017586192,0.33413765,5.996304,2,2,validation,0
0.52937543,0.5019654,0.03962784,0.4976824,0.6173775,0.11969513,12,2,0.024573863,0.012671585,0.24076012,5.636175,2,2,validation,0
0.5263286,0.50910366,0.03648763,0.49601203,0.6157643,0.11975229,8,19,0.03917247,0.01241443,0.23587418,5.567063,1,0,validation,0
0.5220032,0.5085772,0.029059006,0.5011673,0.60770303,0.10653573,8,18,0.04041028,0.011113992,0.21116585,5.4666343,1,1,validation,0
0.5235831,0.5006198,0.046203427,0.5002035,0.64566755,0.14546406,8,0,0.06872326,0.015454826,0.2936417,5.525482,2,1,validation,0
0.51479805,0.4945828,0.041416157,0.49451035,0.6320436,0.13753325,9,1,0.06310332,0.014542096,0.27629983,5.334646,2,3,validation,0
0.55002475,0.5321045,0.054978512,0.49518633,0.6411977,0.14601135,6,14,0.03064239,0.014399163,0.2735841,6.110998,2,1,validation,0
0.5543188,0.5121871,0.06932575,0.49704996,0.68441916,0.1873692,11,1,0.04848802,0.01976669,0.3755671,6.241507,1,2,validation,0
0.5669998,0.54610133,0.07253699,0.49607998,0.7039124,0.2078324,11,0,0.03605014,0.02182847,0.41474095,6.5350084,2,1,validation,0
0.58120495,0.567415,0.06564406,0.5006439,0.68780446,0.18716055,8,19,0.03323841,0.01904605,0.36187494,6.8421664,1,0,validation,0
0.5508934,0.52822995,0.053132128,0.5025725,0.6533358,0.15076333,8,14,0.028746486,0.015917618,0.30243474,6.126133,2,2,validation,0
0.54324615,0.5074284,0.052455433,0.5038689,0.6483359,0.144467,12,0,0.04134071,0.015207052,0.288934,5.9573593,1,1,validation,0
0.54853874,0.52400446,0.053157464,0.49933457,0.64199156,0.14265698,7,0,0.03247291,0.015099582,0.28689206,6.074409,1,1,validation,0
0.5435723,0.5187334,0.050236415,0.5000083,0.64130145,0.14129317,14,2,0.03505957,0.013756323,0.26137012,5.959891,2,1,validation,0
0.5480717,0.53233945,0.047731172,0.50232637,0.63506836,0.13274199,8,1,0.024472356,0.014035319,0.26667106,6.053217,2,3,validation,0
0.5505461,0.5322367,0.04600581,0.5020233,0.64512646,0.14310318,13,0,0.033602536,0.014116789,0.268219,6.1043515,1,0,validation,0
0.5449754,0.53614086,0.045975555,0.49643728,0.63315547,0.13671818,11,0,0.02132082,0.014465884,0.2748518,5.9822392,2,1,validation,0
0.53304857,0.51178813,0.043384288,0.49835056,0.6448244,0.14647382,7,19,0.051825464,0.01512855,0.28744245,5.72046,2,1,validation,0
0.54587156,0.5305538,0.043982428,0.4964222,0.6314664,0.13504419,12,0,0.028496921,0.0131990295,0.25078157,5.9982023,1,0,validation,0
0.5294085,0.5112543,0.037849985,0.49799645,0.6260091,0.12801266,8,19,0.041682124,0.0132576255,0.2518949,5.634121,1,0,validation,0
0.55226344,0.53680515,0.048606154,0.50094336,0.63682044,0.13587707,6,17,0.026520312,0.013281854,0.25235522,6.1471496,2,1,validation,0
0.5229939,0.49809745,0.04260719,0.49711528,0.6339991,0.13688383,7,0,0.052850366,0.014472102,0.27496994,5.50676,2,1,validation,0
0.5505612,0.53175664,0.04962234,0.5032457,0.6583808,0.1551351,13,0,0.040795922,0.015078799,0.28649718,6.1116014,1,0,validation,0
0.543881,0.51837516,0.054123882,0.49914318,0.6778087,0.17866552,10,0,0.061925232,0.018761529,0.35646904,5.9747186,1,0,validation,0
0.5458209,0.5078114,0.055830274,0.50664276,0.6708708,0.16422802,13,2,0.042069376,0.017362729,0.32989186,6.02075,3,2,validation,0
0.5273584,0.49887586,0.05424176,0.4983566,0.67891604,0.18055943,8,3,0.0701794,0.019167498,0.36418244,5.6209807,4,4,validation,0
0.5267539,0.49817336,0.053037424,0.497135,0.6700453,0.1729103,5,0,0.07619059,0.018355502,0.34875453,5.6056523,3,2,validation,0
0.5388552,0.51556337,0.04864342,0.5033806,0.68658614,0.18320554,7,19,0.06395006,0.018997477,0.36095208,5.8546224,1,0,validation,0
0.5397122,0.52907217,0.04194611,0.49734843,0.6209036,0.12355518,9,18,0.02062279,0.012997198,0.24694675,5.860974,1,1,validation,0
0.53262585,0.5044879,0.041694514,0.4997709,0.6138723,0.11410138,8,0,0.030891478,0.012010671,0.22820276,5.7085752,1,1,validation,0
0.5559814,0.5415713,0.049826425,0.50433713,0.6364477,0.1321106,12,0,0.0271132,0.013939575,0.26485193,6.2319603,2,1,validation,0
0.55057275,0.5303402,0.04886543,0.5019341,0.6402919,0.13835782,8,19,0.029849112,0.01447394,0.27500486,6.110363,1,0,validation,0
0.54372036,0.52502894,0.05034837,0.49568704,0.6363098,0.14062276,14,0,0.030709386,0.013434346,0.25525257,5.963336,1,0,validation,0
0.5298484,0.50350296,0.043576125,0.5021153,0.633034,0.13091868,13,2,0.048572242,0.013817053,0.262524,5.6527634,2,2,validation,0
0.5402872,0.5223131,0.047600795,0.49597594,0.62202847,0.12605253,14,1,0.027334869,0.011623667,0.22084966,5.883523,1,1,validation,0
0.5216999,0.4973486,0.041846607,0.49622306,0.61822677,0.122003704,6,0,0.048499703,0.013028209,0.24753597,5.478436,3,3,validation,0
0.545385,0.52923024,0.042095758,0.5015755,0.62934387,0.12776834,10,0,0.029108226,0.013407054,0.25473404,5.9843364,1,0,validation,0
0.52940845,0.5031694,0.043231715,0.5021032,0.64314157,0.14103836,5,13,0.039223015,0.014901061,0.28312016,5.6428466,3,3,validation,0
0.5377114,0.51109993,0.047378395,0.49950445,0.63352776,0.13402331,6,14,0.036916733,0.014273969,0.27120543,5.827564,2,1,validation,0
0.53332317,0.5039365,0.049746595,0.49620363,0.64379305,0.14758942,8,0,0.044656456,0.01554726,0.29539794,5.738168,2,2,validation,0
0.6037119,0.5539118,0.10920043,0.5040623,0.8582797,0.3542174,11,0,0.09938192,0.036680005,0.6969201,7.527856,1,0,validation,0
0.63591707,0.6033137,0.12321256,0.5044996,0.8785148,0.3740152,14,0,0.07672387,0.033667494,0.6396824,8.391438,1,0,validation,0
0.62075627,0.5226926,0.15134007,0.49990228,0.910885,0.4109827,12,2,0.10834116,0.043693908,0.8301842,8.164843,3,2,validation,0
0.5246259,0.50298154,0.035428315,0.50238854,0.6069932,0.10460466,11,0,0.038560092,0.0110816425,0.2105512,5.5297475,1,1,validation,0
0.51302534,0.49746072,0.03106526,0.497079,0.5957935,0.09871447,10,3,0.046256363,0.010533285,0.20013243,5.2832007,3,3,validation,0
0.5278412,0.5049305,0.036477733,0.4988297,0.59831816,0.09948847,7,0,0.026549757,0.01047247,0.19897693,5.59894,1,1,validation,0
0.5260358,0.49892655,0.047900476,0.49851114,0.6521226,0.15361148,8,2,0.0634135,0.016230736,0.30838397,5.5801606,2,3,validation,0
0.5488452,0.5102933,0.061147023,0.5005516,0.6740193,0.1734677,8,14,0.0392071,0.01826564,0.34704715,6.099401,1,2,validation,0
0.56657517,0.5500181,0.05305338,0.50251603,0.6657666,0.16325057,8,19,0.03067863,0.016374074,0.3111074,6.4764404,1,0,validation,0
0.5346118,0.5026041,0.055286385,0.50125194,0.666787,0.16553509,8,0,0.05508071,0.017598635,0.33437407,5.777328,3,2,validation,0
0.55503404,0.5237206,0.05885285,0.5052389,0.6729122,0.16767329,5,14,0.043555677,0.016914839,0.32138193,6.2305293,2,2,validation,0
0.5373174,0.51658046,0.04453701,0.50356495,0.6556823,0.15211737,8,19,0.0601418,0.015899118,0.30208325,5.8138714,1,0,validation,0
0.5581302,0.5033321,0.09203678,0.50166184,0.7926162,0.29095435,7,13,0.11088103,0.03061751,0.5817327,6.3996,1,1,validation,0
0.5594737,0.4974625,0.09424946,0.496127,0.780448,0.284321,6,16,0.07915747,0.030006224,0.57011825,6.437875,3,3,validation,0
0.5818302,0.5543934,0.09114788,0.4961533,0.761492,0.26533872,14,3,0.04467988,0.02461419,0.46766964,6.9366856,1,1,validation,0
0.55799955,0.5350871,0.06294737,0.49413434,0.66956604,0.1754317,13,0,0.036414742,0.017519182,0.33286443,6.3065176,1,0,validation,0
0.5571374,0.53374743,0.056745943,0.50020057,0.6794884,0.17928785,12,0,0.04365349,0.018230237,0.3463745,6.2724447,1,0,validation,0
0.5736313,0.55632603,0.06801281,0.50204676,0.6841644,0.18211764,9,18,0.035198808,0.019211521,0.3650189,6.673572,1,2,validation,0
0.5272417,0.49921823,0.05552163,0.49858537,0.6821954,0.18361005,13,0,0.08917385,0.019513356,0.37075377,5.6213284,2,2,validation,0
0.5417645,0.5019866,0.062804595,0.50114447,0.6909788,0.18983436,11,6,0.055524588,0.020177627,0.38337493,5.949064,4,4,validation,0
0.5375991,0.4967155,0.060187083,0.4951989,0.6723148,0.17711592,6,15,0.04642743,0.018875014,0.35862526,5.8527036,3,4,validation,0
0.53022635,0.5090561,0.045790266,0.4969593,0.655509,0.1585497,6,19,0.06895512,0.016381325,0.31124517,5.664733,1,0,validation,0
0.5494385,0.5105355,0.05962128,0.50200313,0.6644968,0.16249365,6,0,0.043455362,0.0172608,0.3279552,6.1087475,2,2,validation,0
0.5216656,0.4993958,0.046243668,0.49823737,0.64655894,0.14832157,11,0,0.069287,0.015875304,0.3016308,5.4854684,3,2,validation,0
0.5375868,0.5003834,0.062023323,0.4982557,0.68303233,0.18477663,14,7,0.065778375,0.019676501,0.37385353,5.856929,2,1,validation,0
0.542232,0.502272,0.06057166,0.50126827,0.6756393,0.174371,9,0,0.057090163,0.018445062,0.35045618,5.9536896,3,3,validation,0
0.5734101,0.5571833,0.06831846,0.49881697,0.6814863,0.18266934,12,0,0.036839247,0.018873343,0.35859352,6.6693306,1,0,validation,0
0.52353615,0.49791163,0.049636465,0.4972059,0.6506602,0.1534543,6,10,0.07051122,0.016374381,0.31111324,5.531078,3,3,validation,0
0.5354174,0.5145484,0.045319535,0.4997857,0.65001965,0.15023395,5,19,0.056684256,0.015152519,0.28789786,5.7745132,1,0,validation,0
0.53696567,0.5172898,0.04346,0.4995927,0.64460313,0.14501044,6,19,0.04419434,0.0148119945,0.2814279,5.8044167,2,1,validation,0
0.5647772,0.5424123,0.060607426,0.50165284,0.68753374,0.1858809,10,0,0.043092906,0.019364348,0.3679226,6.452931,1,0,validation,0
0.55878747,0.5353862,0.05703637,0.50433606,0.6809396,0.17660356,5,19,0.04604745,0.01726906,0.32811213,6.3099318,1,0,validation,0
0.55716777,0.5319935,0.06255823,0.4990831,0.66394275,0.16485965,5,19,0.036566615,0.01505028,0.2859553,6.2869887,2,1,validation,0
0.5634646,0.5412113,0.060918506,0.49733678,0.68769187,0.19035509,7,19,0.04469633,0.018773878,0.35670367,6.424069,1,0,validation,0
0.5854684,0.5669851,0.06694204,0.5013201,0.7053358,0.20401567,12,0,0.03782183,0.020060457,0.3811487,6.9450912,1,0,validation,0
0.55571467,0.5069561,0.06989472,0.50042987,0.7077606,0.2073307,5,11,0.044130743,0.021478035,0.40808266,6.2740808,4,3,validation,0
0.5278341,0.5002817,0.04197942,0.49967995,0.6185327,0.118852764,9,3,0.039313138,0.012654866,0.24044245,5.6074224,4,4,validation,0
0.5205622,0.5007621,0.03876479,0.49983713,0.6258579,0.12602076,8,0,0.059835553,0.013508556,0.25666258,5.449755,3,3,validation,0
0.5623263,0.55811155,0.04622861,0.4998221,0.6314699,0.1316478,7,19,0.020676613,0.012468753,0.23690632,6.366959,1,0,validation,0
0.55659014,0.5317171,0.05711865,0.5031926,0.68198836,0.17879575,8,19,0.046967983,0.018490829,0.35132575,6.2611012,1,0,validation,0
0.5239697,0.4978814,0.051574964,0.497467,0.67652404,0.17905703,10,0,0.07047248,0.01924132,0.3655851,5.5440836,5,5,validation,0
0.5496597,0.50574493,0.06427295,0.5040529,0.68416417,0.18011129,14,0,0.05612254,0.019151876,0.36388564,6.1251354,2,1,validation,0
0.5538685,0.53134775,0.052279018,0.5011723,0.6660611,0.1648888,11,0,0.03918165,0.016857991,0.32030183,6.1900682,1,0,validation,0
0.5363702,0.5032526,0.057146706,0.5024109,0.67674416,0.17433327,7,2,0.065267146,0.018512227,0.3517323,5.8191752,2,3,validation,0
0.57086456,0.55349016,0.067651466,0.4992411,0.6799562,0.18071508,10,18,0.036978364,0.0189865,0.36074352,6.6092625,2,2,validation,0
0.52642906,0.5051174,0.034545545,0.5051135,0.6062289,0.101115406,14,0,0.038590074,0.0106225135,0.20182776,5.566421,2,1,validation,0
0.5464806,0.540877,0.03781592,0.5041771,0.6065414,0.1023643,5,17,0.017573178,0.008964222,0.17032021,6.001422,2,1,validation,0
0.51797307,0.49893945,0.030056221,0.49856073,0.58596104,0.08740032,10,0,0.030799866,0.009207569,0.1749438,5.38399,2,2,validation,0
0.54636663,0.53158236,0.04863438,0.49613202,0.6270154,0.1308834,7,15,0.026496768,0.013676788,0.25985897,6.017636,2,1,validation,0
0.55458343,0.54261243,0.0444254,0.5031419,0.6275337,0.124391794,10,0,0.023754656,0.013036182,0.24768746,6.1907277,1,0,validation,0
0.52407336,0.5088961,0.032807253,0.50096583,0.6220544,0.121088564,13,0,0.042292714,0.012450743,0.2365641,5.5145845,1,0,validation,0
0.6130171,0.5077921,0.15097034,0.50252354,0.9252199,0.42269635,9,0,0.12661749,0.044494353,0.8453927,7.97164,1,1,validation,0
0.59150696,0.5005299,0.13852426,0.49531353,0.8955689,0.40025538,11,17,0.12717736,0.04241963,0.805973,7.381389,2,2,validation,0
0.630725,0.5317825,0.1608874,0.50243044,0.9377371,0.43530667,8,0,0.11756623,0.045838002,0.870922,8.473977,1,1,validation,0
0.5438794,0.5207381,0.05326451,0.49994305,0.68057525,0.1806322,14,2,0.06190133,0.017898165,0.34006512,5.9728374,2,1,validation,0
0.5266896,0.50185657,0.04998569,0.50013244,0.6706905,0.17055804,5,0,0.066971004,0.018323949,0.34815502,5.5980096,3,3,validation,0
0.5581856,0.54068923,0.055971358,0.49288815,0.66234785,0.1694597,10,0,0.032695293,0.017610146,0.33459276,6.294079,1,0,validation,0
0.53236234,0.5021873,0.0501664,0.5014831,0.66495,0.16346693,13,0,0.04840803,0.017334653,0.3293584,5.7185254,2,2,validation,0
0.560737,0.5340241,0.066074744,0.49473935,0.68192846,0.1871891,11,2,0.04048568,0.019421624,0.36901087,6.375838,1,1,validation,0
0.57264024,0.558715,0.06362679,0.49712014,0.6746644,0.17754424,9,19,0.03194672,0.018392857,0.3494643,6.6393046,1,0,validation,0
0.549971,0.5357305,0.051159684,0.49996588,0.6506078,0.15064195,10,0,0.025140345,0.015857046,0.3012839,6.101708,1,1,validation,0
0.52954644,0.49589923,0.048862673,0.49589923,0.65021026,0.15431103,14,0,0.03685677,0.016243266,0.30862206,5.65614,1,0,validation,0
0.5375103,0.50885177,0.046972215,0.5030864,0.6425454,0.13945901,13,0,0.041610897,0.014656274,0.2784692,5.822475,2,1,validation,0
0.5441245,0.53977895,0.037265714,0.501981,0.6079901,0.106009066,12,0,0.015639067,0.01043098,0.1981886,5.949203,1,0,validation,0
0.5305897,0.5152111,0.036810447,0.49481434,0.60889846,0.114084125,9,19,0.02799803,0.011997464,0.22795182,5.6576085,1,0,validation,0
0.54031414,0.52737045,0.039945558,0.49989247,0.6060309,0.10613841,6,18,0.022227943,0.010623107,0.20183903,5.8707013,2,2,validation,0
0.54579365,0.5031366,0.061737154,0.4977566,0.6680385,0.17028189,14,2,0.047652304,0.018246474,0.346683,6.0340447,3,2,validation,0
0.56135243,0.5354002,0.06180041,0.50165606,0.6764279,0.17477185,12,2,0.0391258,0.018156065,0.34496522,6.378717,2,1,validation,0
0.56287676,0.5404284,0.05833715,0.5029381,0.6671718,0.16423368,11,0,0.03426677,0.01704739,0.3239004,6.4046693,1,0,validation,0
0.5618712,0.55542684,0.048489656,0.5001098,0.6359462,0.13583642,12,0,0.02327156,0.012939064,0.24584222,6.361009,1,0,validation,0
0.5265931,0.49679595,0.04513268,0.49642965,0.63217044,0.13574079,9,2,0.037795663,0.01434944,0.27263936,5.5867453,1,2,validation,0
0.54281205,0.5229595,0.0446467,0.50115955,0.6462583,0.14509875,11,0,0.040688634,0.015036881,0.28570074,5.9327655,1,0,validation,0
0.5433343,0.5260483,0.05168695,0.49425697,0.6398622,0.1456052,13,2,0.025818229,0.015377738,0.29217702,5.957674,1,1,validation,0
0.5519295,0.5349239,0.04957199,0.49975425,0.6389018,0.13914758,10,0,0.028016567,0.014626221,0.2778982,6.1416698,1,0,validation,0
0.57453775,0.56865543,0.053831443,0.50279677,0.656912,0.15411526,10,19,0.023902595,0.016192133,0.3076505,6.659829,1,0,validation,0
0.63696206,0.62443197,0.10378652,0.49817264,0.79837763,0.300205,8,19,0.048063338,0.030354766,0.57674056,8.329844,1,0,validation,0
0.6129339,0.57262444,0.110049665,0.49901596,0.81020415,0.3111882,11,0,0.06357926,0.032478448,0.6170905,7.7559757,1,0,validation,0
0.5587976,0.5013077,0.09547995,0.4990308,0.7935562,0.2945254,13,4,0.088855445,0.03139396,0.59648526,6.4274235,3,3,validation,0
0.56814486,0.5650671,0.05055875,0.5010002,0.6433658,0.14236557,13,0,0.021788359,0.012648943,0.24032992,6.5068946,1,0,validation,0
0.55262625,0.53356194,0.051601984,0.49732015,0.6583077,0.16098753,12,0,0.037029803,0.016109644,0.30608323,6.1611695,1,0,validation,0
0.55346197,0.54012495,0.05236066,0.5007532,0.6527694,0.15201616,9,19,0.02471155,0.016026203,0.30449784,6.181236,2,1,validation,0
0.562238,0.5027462,0.119038366,0.5021809,0.9002674,0.39808655,12,2,0.17154014,0.042226084,0.80229557,6.605633,2,3,validation,0
0.59852946,0.52803016,0.11881717,0.49925894,0.85987544,0.3606165,6,0,0.0688318,0.038372494,0.7290774,7.447101,3,2,validation,0
0.615131,0.5415523,0.13435826,0.50032496,0.88308996,0.382765,12,0,0.097167134,0.04025193,0.76478666,7.9287667,2,1,validation,0
0.5484942,0.52289104,0.054268446,0.4989981,0.64405483,0.14505672,6,13,0.033511937,0.014951535,0.28407916,6.0758204,2,2,validation,0
0.54252326,0.52587795,0.04003724,0.50140107,0.62751627,0.1261152,11,0,0.029301703,0.012906347,0.2452206,5.918691,1,0,validation,0
0.5459776,0.53657055,0.042948317,0.4958245,0.6227918,0.12696734,5,19,0.023382425,0.011434585,0.21725711,5.998721,1,0,validation,0
0.5349566,0.505112,0.050858196,0.4947678,0.64368755,0.14891973,8,18,0.040601134,0.01566391,0.2976143,5.7753034,1,1,validation,0
0.54966545,0.53385043,0.04798133,0.49731877,0.6452692,0.14795044,6,19,0.030644476,0.014268353,0.2710987,6.0886846,1,0,validation,0
0.55465996,0.53522766,0.05061677,0.49822202,0.65736747,0.15914544,8,19,0.032981932,0.016139578,0.30665198,6.204194,1,0,validation,0
0.5421696,0.52838707,0.0355168,0.5058877,0.60557216,0.09968448,10,19,0.020559967,0.010477615,0.19907469,5.904185,1,0,validation,0
0.53483313,0.520967,0.035723045,0.49799648,0.59838915,0.10039267,11,0,0.020746887,0.010388849,0.19738814,5.7464533,1,0,validation,0
0.5290206,0.5156913,0.03331421,0.49903247,0.5984434,0.09941092,6,12,0.017166376,0.010506252,0.19961879,5.6194544,2,2,validation,0
0.54121184,0.5120221,0.05057022,0.4993654,0.64111155,0.14174616,6,0,0.03018266,0.015038974,0.2857405,5.909351,4,3,validation,0
0.5399259,0.5108299,0.04638597,0.5059915,0.64249027,0.13649875,8,19,0.040856957,0.014455183,0.2746485,5.8734317,2,1,validation,0
0.54362255,0.52453125,0.04947847,0.49834278,0.6460698,0.14772704,8,1,0.025216103,0.015563972,0.29571548,5.959473,1,2,validation,0
0.5684916,0.56096303,0.052800562,0.49994412,0.65054154,0.15059742,9,19,0.024656892,0.015483177,0.29418036,6.5194125,1,0,validation,0
0.53304,0.5003673,0.049913503,0.49998847,0.6415157,0.1415272,6,0,0.048180163,0.014901939,0.28313684,5.7324605,2,1,validation,0
0.5516575,0.5206357,0.05426272,0.50437075,0.6501986,0.14582783,7,13,0.03633207,0.015468039,0.29389274,6.14541,2,2,validation,0
0.5740322,0.524281,0.09065222,0.5006381,0.75872916,0.25809103,13,0,0.0685069,0.026574336,0.5049124,6.7546153,1,0,validation,0
0.56264603,0.52487844,0.07795313,0.4981201,0.7627631,0.26464298,6,19,0.0851931,0.026855161,0.51024806,6.4529433,1,0,validation,0
0.56387365,0.5039315,0.08444849,0.49742082,0.749776,0.2523552,13,0,0.05297494,0.02657252,0.50487787,6.501698,2,1,validation,0
0.534138,0.5138116,0.043517727,0.4995614,0.6433664,0.143805,13,1,0.053406775,0.014723019,0.27973735,5.7439427,2,2,validation,0
0.53847533,0.5187931,0.041052975,0.5020734,0.6374108,0.13533741,12,0,0.041471064,0.0138105685,0.2624008,5.832821,1,0,validation,0
0.54977685,0.5315714,0.046000484,0.5034976,0.6333054,0.12980777,8,17,0.027521372,0.013517135,0.25682557,6.087412,1,1,validation,0
0.5442048,0.5241195,0.052164152,0.49686176,0.6403951,0.14353335,5,13,0.03134781,0.013344969,0.2535544,5.9775987,2,2,validation,0
0.5442615,0.5164002,0.05565656,0.49721128,0.6537594,0.15654814,5,17,0.039226472,0.01526304,0.28999776,5.9863644,3,3,validation,0
0.5275158,0.4993431,0.044021226,0.49917576,0.6378923,0.13871655,14,0,0.037059844,0.014610783,0.27760488,5.604216,4,3,validation,0
0.5593053,0.5358225,0.060156096,0.49580738,0.6799603,0.18415293,8,19,0.04196751,0.018991128,0.3608314,6.3288245,1,0,validation,0
0.54739714,0.5044385,0.062255193,0.5010856,0.6750011,0.1739155,14,6,0.051695347,0.018359385,0.34882832,6.0703864,2,1,validation,0
0.5308903,0.4969091,0.060975097,0.49648973,0.6880843,0.19159457,10,0,0.07054418,0.02035236,0.38669485,5.71125,3,3,validation,0
0.5665738,0.5479643,0.058968253,0.49597755,0.675838,0.17986044,10,0,0.034649134,0.018589187,0.35319456,6.4896626,1,0,validation,0
0.5497771,0.50903404,0.059674434,0.50692445,0.68837374,0.1814493,5,17,0.044311106,0.0190909,0.3627271,6.1163177,2,2,validation,0
0.54782027,0.502997,0.06450357,0.5019106,0.6837024,0.18179178,9,14,0.05631721,0.019207336,0.3649394,6.0853567,2,3,validation,0
0.5749965,0.5012466,0.11793203,0.4988153,0.8463749,0.34755963,14,4,0.10787755,0.03715943,0.70602924,6.8905787,3,3,validation,0
0.5933004,0.5107676,0.12339702,0.5028089,0.84230655,0.33949763,10,3,0.10032493,0.035968762,0.6834065,7.3446436,2,2,validation,0
0.61776865,0.58783615,0.11570397,0.5029914,0.83349574,0.33050436,11,0,0.054808676,0.034809392,0.66137844,7.900512,1,1,validation,0
