value_sequence,finalLabel,original_index,original_len,generated_window_id,new_len
0.51489521 0.51884149 0.51524100 0.51570100 0.51707100 0.52577100 0.54713100 0.58360100 0.59611100 0.59489100 0.55888100 0.50273100 0.45177100 0.43407100 0.43376100 0.46397100 0.49113100 0.50685100 0.51280100 0.51479100,1,1071,18,7,20
0.52232628 0.51592409 0.51524100 0.51570100 0.51707100 0.52577100 0.54713100 0.58360100 0.59611100 0.59489100 0.55888100 0.50273100 0.45177100 0.43407100 0.43376100 0.46397100 0.49113100 0.50685100 0.51280100 0.51479100,1,1071,18,8,20
0.51457664 0.51524100 0.51570100 0.51707100 0.52577100 0.54713100 0.58360100 0.59611100 0.59489100 0.55888100 0.50273100 0.45177100 0.43407100 0.43376100 0.46397100 0.49113100 0.50685100 0.51280100 0.51479100 0.52217746,1,1071,18,9,20
0.49142790 0.50722900 0.49987600 0.51223600 0.55023000 0.61324900 0.65170100 0.63537400 0.54275300 0.42190400 0.35613800 0.35858000 0.41351100 0.46417100 0.46936967 0.45961250 0.46943020 0.46272584 0.46928654 0.46088481,1,1073,12,0,20
0.50116876 0.49987600 0.51223600 0.55023000 0.61324900 0.65170100 0.63537400 0.54275300 0.42190400 0.35613800 0.35858000 0.41351100 0.46417100 0.46197288 0.45837213 0.46576093 0.46882814 0.46887040 0.46150275 0.46451842,1,1073,12,1,20
0.49096816 0.49131589 0.49987600 0.51223600 0.55023000 0.61324900 0.65170100 0.63537400 0.54275300 0.42190400 0.35613800 0.35858000 0.41351100 0.46417100 0.46187285 0.45903674 0.46184357 0.45662828 0.46587930 0.46735968,1,1073,12,2,20
0.50571136 0.50288571 0.49780414 0.50857241 0.50440152 0.50042949 0.49987600 0.51223600 0.55023000 0.61324900 0.65170100 0.63537400 0.54275300 0.42190400 0.35613800 0.35858000 0.41351100 0.46417100 0.45872814 0.46693699,1,1073,12,3,20
0.50354169 0.50549710 0.50817493 0.50885490 0.50247906 0.49987600 0.51223600 0.55023000 0.61324900 0.65170100 0.63537400 0.54275300 0.42190400 0.35613800 0.35858000 0.41351100 0.46417100 0.47282233 0.47180981 0.45493612,1,1073,12,4,20
0.50262767 0.49344698 0.49578087 0.49582701 0.49953868 0.49987600 0.51223600 0.55023000 0.61324900 0.65170100 0.63537400 0.54275300 0.42190400 0.35613800 0.35858000 0.41351100 0.46417100 0.45508933 0.45926557 0.45542826,1,1073,12,5,20
0.50765982 0.50982930 0.49884739 0.49508001 0.50693632 0.49214109 0.50935843 0.50417168 0.49987600 0.51223600 0.55023000 0.61324900 0.65170100 0.63537400 0.54275300 0.42190400 0.35613800 0.35858000 0.41351100 0.46417100,1,1073,12,6,20
0.49995467 0.49181101 0.49024231 0.50076642 0.49815344 0.49987600 0.51223600 0.55023000 0.61324900 0.65170100 0.63537400 0.54275300 0.42190400 0.35613800 0.35858000 0.41351100 0.46417100 0.47053320 0.46681316 0.46290653,1,1073,12,7,20
0.49948454 0.49313756 0.50321542 0.50199006 0.50607589 0.49886684 0.49545007 0.49987600 0.51223600 0.55023000 0.61324900 0.65170100 0.63537400 0.54275300 0.42190400 0.35613800 0.35858000 0.41351100 0.46417100 0.47041680,1,1073,12,8,20
0.50369499 0.50400916 0.49987600 0.51223600 0.55023000 0.61324900 0.65170100 0.63537400 0.54275300 0.42190400 0.35613800 0.35858000 0.41351100 0.46417100 0.46469244 0.47115173 0.45911680 0.46234573 0.46967110 0.45735624,1,1073,12,9,20
0.49841300 0.49841300 0.49856500 0.49993800 0.49963300 0.49932800 0.49826000 0.49871800 0.49902300 0.49871800 0.49993800 0.49856500 0.49795500 0.49826000 0.49902300 0.49978600 0.49887000 0.49826000 0.50054900 0.49780200,0,1074,20,0,20
0.50852000 0.51080900 0.51660700 0.50653700 0.50791000 0.51096200 0.50867300 0.50653700 0.51172500 0.51080900 0.51141900 0.51035100 0.51111400 0.51096200 0.51096200 0.51111400 0.51080900 0.51126700 0.51111400 0.51096200,0,1075,20,0,20
0.48564100 0.48686100 0.49113100 0.50166100 0.51707100 0.54134100 0.56010100 0.56712100 0.56544100 0.55476100 0.52196100 0.47664100 0.43010100 0.40660100 0.39912100 0.39928100 0.40660100 0.42628100 0.44810100 0.46535100,1,1076,21,0,20
0.48686100 0.49113100 0.50166100 0.51707100 0.54134100 0.56010100 0.56712100 0.56544100 0.55476100 0.52196100 0.47664100 0.43010100 0.40660100 0.39912100 0.39928100 0.40660100 0.42628100 0.44810100 0.46535100 0.47572100,1,1076,21,1,20
0.49871800 0.49826000 0.49917600 0.49978600 0.49871800 0.49948100 0.49871800 0.49948100 0.49887000 0.49963300 0.49978600 0.49917600 0.49993800 0.49963300 0.49978600 0.49887000 0.49993800 0.49963300 0.50039600 0.50009100,0,1077,20,0,20
0.50974100 0.51019900 0.50989400 0.50989400 0.51004600 0.50989400 0.50989400 0.50958800 0.51019900 0.51004600 0.51004600 0.51019900 0.51019900 0.51019900 0.51050400 0.51035100 0.51050400 0.51065700 0.51004600 0.51019900,0,1078,20,0,20
0.47140500 0.47155700 0.48895200 0.49978600 0.49673400 0.50222700 0.50573700 0.50421100 0.49887000 0.49871800 0.49963300 0.49887000 0.50009100 0.50024400 0.49963300 0.50009100 0.49963300 0.49993800 0.49948100 0.50054900,0,1082,20,0,20
0.49978600 0.49993800 0.50054900 0.49993800 0.50070100 0.50024400 0.50085400 0.50054900 0.50024400 0.50085400 0.50054900 0.50085400 0.50039600 0.50085400 0.50085400 0.50146400 0.50146400 0.50177000 0.50177000 0.50115900,0,1083,20,0,20
0.51080900 0.51111400 0.51080900 0.51065700 0.51065700 0.51080900 0.51080900 0.51080900 0.51096200 0.51080900 0.51080900 0.51080900 0.51096200 0.51080900 0.51050400 0.51096200 0.51096200 0.51080900 0.51111400 0.51111400,0,1084,20,0,20
0.48503100 0.48534100 0.50197100 0.53661100 0.59383100 0.65227100 0.67134100 0.68172100 0.65150100 0.56865100 0.44719100 0.33305100 0.28575100 0.26942100 0.26881100 0.31764100 0.38341100 0.43117100 0.45848100 0.47649100,1,1085,21,0,20
0.48534100 0.50197100 0.53661100 0.59383100 0.65227100 0.67134100 0.68172100 0.65150100 0.56865100 0.44719100 0.33305100 0.28575100 0.26942100 0.26881100 0.31764100 0.38341100 0.43117100 0.45848100 0.47649100 0.48259100,1,1085,21,1,20
0.50070100 0.50039600 0.50009100 0.50054900 0.50039600 0.49978600 0.50070100 0.50009100 0.50054900 0.49978600 0.50039600 0.49963300 0.49993800 0.50054900 0.49948100 0.49932800 0.50009100 0.50024400 0.49963300 0.50054900,0,1086,20,0,20
0.50989400 0.50974100 0.50974100 0.50989400 0.51004600 0.50974100 0.50958800 0.50989400 0.50989400 0.51004600 0.50989400 0.51004600 0.50974100 0.50989400 0.50989400 0.51019900 0.51004600 0.50974100 0.51004600 0.51019900,0,1087,20,0,20
0.48762100 0.48778100 0.49190100 0.51479100 0.54454100 0.53935100 0.47801100 0.43254100 0.43147100 0.45924100 0.47725100 0.48442100 0.48156476 0.47716445 0.47626625 0.49106781 0.48981969 0.48031391 0.47698731 0.47952320,1,1088,12,0,20
0.48202287 0.49216671 0.48207310 0.48208355 0.47849796 0.48951023 0.49130702 0.48762100 0.48778100 0.49190100 0.51479100 0.54454100 0.53935100 0.47801100 0.43254100 0.43147100 0.45924100 0.47725100 0.48442100 0.48739516,1,1088,12,1,20
0.49671172 0.48708927 0.48762100 0.48778100 0.49190100 0.51479100 0.54454100 0.53935100 0.47801100 0.43254100 0.43147100 0.45924100 0.47725100 0.48442100 0.49139931 0.48725021 0.47636337 0.49042953 0.48605618 0.48739584,1,1088,12,2,20
0.48138389 0.48640175 0.49504420 0.48207053 0.47787102 0.48762100 0.48778100 0.49190100 0.51479100 0.54454100 0.53935100 0.47801100 0.43254100 0.43147100 0.45924100 0.47725100 0.48442100 0.47972229 0.48417961 0.49064635,1,1088,12,3,20
0.49579477 0.48675429 0.48549137 0.48238236 0.48212185 0.49222629 0.48762100 0.48778100 0.49190100 0.51479100 0.54454100 0.53935100 0.47801100 0.43254100 0.43147100 0.45924100 0.47725100 0.48442100 0.47628969 0.47943560,1,1088,12,4,20
0.49514783 0.48912133 0.47877726 0.49160496 0.48775134 0.48762100 0.48778100 0.49190100 0.51479100 0.54454100 0.53935100 0.47801100 0.43254100 0.43147100 0.45924100 0.47725100 0.48442100 0.49129051 0.48795599 0.47481874,1,1088,12,5,20
0.48290012 0.49156551 0.48780267 0.49244742 0.48787197 0.48425416 0.47989046 0.48182069 0.48762100 0.48778100 0.49190100 0.51479100 0.54454100 0.53935100 0.47801100 0.43254100 0.43147100 0.45924100 0.47725100 0.48442100,1,1088,12,6,20
0.48568573 0.48762100 0.48778100 0.49190100 0.51479100 0.54454100 0.53935100 0.47801100 0.43254100 0.43147100 0.45924100 0.47725100 0.48442100 0.48541802 0.49292041 0.47937760 0.48763920 0.47768844 0.48856286 0.47495233,1,1088,12,7,20
0.48105211 0.48138578 0.48876998 0.48519092 0.48706131 0.48389341 0.48762100 0.48778100 0.49190100 0.51479100 0.54454100 0.53935100 0.47801100 0.43254100 0.43147100 0.45924100 0.47725100 0.48442100 0.49320776 0.48036458,1,1088,12,8,20
0.48844113 0.49453265 0.49082332 0.48416429 0.48864377 0.48762100 0.48778100 0.49190100 0.51479100 0.54454100 0.53935100 0.47801100 0.43254100 0.43147100 0.45924100 0.47725100 0.48442100 0.47634069 0.48530626 0.48309154,1,1088,12,9,20
0.50080259 0.50465271 0.50195990 0.50673380 0.50076454 0.51351661 0.50821500 0.51126700 0.52301600 0.55307600 0.56894500 0.55856900 0.51523400 0.46350700 0.44153400 0.45374100 0.48120700 0.49753400 0.48964246 0.50082294,1,1092,12,0,20
0.50349288 0.50764966 0.50211618 0.51289513 0.51732782 0.50255847 0.51742697 0.50466306 0.50821500 0.51126700 0.52301600 0.55307600 0.56894500 0.55856900 0.51523400 0.46350700 0.44153400 0.45374100 0.48120700 0.49753400,1,1092,12,1,20
0.51231304 0.50210155 0.50709213 0.49942954 0.51222083 0.50821500 0.51126700 0.52301600 0.55307600 0.56894500 0.55856900 0.51523400 0.46350700 0.44153400 0.45374100 0.48120700 0.49753400 0.49587455 0.50532826 0.49303613,1,1092,12,2,20
0.51682622 0.50091784 0.51038948 0.50430801 0.50174607 0.50821500 0.51126700 0.52301600 0.55307600 0.56894500 0.55856900 0.51523400 0.46350700 0.44153400 0.45374100 0.48120700 0.49753400 0.48945280 0.50063150 0.49222368,1,1092,12,3,20
0.51796091 0.50447376 0.49876107 0.50095408 0.50821500 0.51126700 0.52301600 0.55307600 0.56894500 0.55856900 0.51523400 0.46350700 0.44153400 0.45374100 0.48120700 0.49753400 0.48995799 0.49680329 0.50240288 0.49348297,1,1092,12,4,20
0.50101548 0.51107659 0.50417327 0.50974311 0.51703327 0.50821500 0.51126700 0.52301600 0.55307600 0.56894500 0.55856900 0.51523400 0.46350700 0.44153400 0.45374100 0.48120700 0.49753400 0.49338152 0.49778260 0.50363997,1,1092,12,5,20
0.51332720 0.51375595 0.50821500 0.51126700 0.52301600 0.55307600 0.56894500 0.55856900 0.51523400 0.46350700 0.44153400 0.45374100 0.48120700 0.49753400 0.49832838 0.49825168 0.50189020 0.50146747 0.50091838 0.49518832,1,1092,12,6,20
0.51489381 0.50285237 0.50121651 0.50506736 0.50321073 0.51153227 0.50821500 0.51126700 0.52301600 0.55307600 0.56894500 0.55856900 0.51523400 0.46350700 0.44153400 0.45374100 0.48120700 0.49753400 0.49218089 0.50064836,1,1092,12,7,20
0.50114980 0.50330353 0.50865668 0.50821500 0.51126700 0.52301600 0.55307600 0.56894500 0.55856900 0.51523400 0.46350700 0.44153400 0.45374100 0.48120700 0.49753400 0.50217311 0.49550907 0.49221701 0.49345578 0.48947628,1,1092,12,8,20
0.49856195 0.51783306 0.50001058 0.50058948 0.50821500 0.51126700 0.52301600 0.55307600 0.56894500 0.55856900 0.51523400 0.46350700 0.44153400 0.45374100 0.48120700 0.49753400 0.50491669 0.50078798 0.49626176 0.50049977,1,1092,12,9,20
0.50421100 0.50360100 0.50360100 0.50405800 0.50375300 0.50421100 0.50329500 0.50405800 0.50344800 0.50390600 0.50466900 0.50405800 0.50405800 0.50314300 0.50390600 0.50314300 0.50390600 0.50421100 0.50360100 0.50375300,0,1099,20,0,20
0.51356100 0.52119100 0.53172100 0.54454100 0.55492100 0.56224100 0.56682100 0.56987100 0.57002100 0.56255100 0.54240100 0.51631100 0.48885100 0.46092100 0.44078100 0.43224100 0.42964100 0.43040100 0.43269100 0.44032100,1,1100,24,0,20
0.52119100 0.53172100 0.54454100 0.55492100 0.56224100 0.56682100 0.56987100 0.57002100 0.56255100 0.54240100 0.51631100 0.48885100 0.46092100 0.44078100 0.43224100 0.42964100 0.43040100 0.43269100 0.44032100 0.45543100,1,1100,24,1,20
0.53172100 0.54454100 0.55492100 0.56224100 0.56682100 0.56987100 0.57002100 0.56255100 0.54240100 0.51631100 0.48885100 0.46092100 0.44078100 0.43224100 0.42964100 0.43040100 0.43269100 0.44032100 0.45543100 0.47191100,1,1100,24,2,20
0.54454100 0.55492100 0.56224100 0.56682100 0.56987100 0.57002100 0.56255100 0.54240100 0.51631100 0.48885100 0.46092100 0.44078100 0.43224100 0.42964100 0.43040100 0.43269100 0.44032100 0.45543100 0.47191100 0.48625100,1,1100,24,3,20
0.55492100 0.56224100 0.56682100 0.56987100 0.57002100 0.56255100 0.54240100 0.51631100 0.48885100 0.46092100 0.44078100 0.43224100 0.42964100 0.43040100 0.43269100 0.44032100 0.45543100 0.47191100 0.48625100 0.49541100,1,1100,24,4,20
0.51126700 0.51141900 0.51111400 0.51126700 0.51172500 0.51126700 0.51141900 0.51126700 0.51126700 0.51141900 0.51111400 0.51126700 0.51080900 0.51096200 0.51096200 0.51080900 0.51080900 0.51096200 0.51080900 0.51080900,0,1101,20,0,20
0.49576306 0.49867189 0.50383700 0.50933000 0.53923700 0.58531900 0.59722100 0.56670300 0.49254500 0.42067600 0.39549900 0.41213100 0.46111200 0.48918800 0.49623819 0.49467942 0.49885938 0.48554666 0.49789332 0.48612938,1,1102,12,0,20
0.50817188 0.51155060 0.49720211 0.49790459 0.50546860 0.51076627 0.49535137 0.51090847 0.50383700 0.50933000 0.53923700 0.58531900 0.59722100 0.56670300 0.49254500 0.42067600 0.39549900 0.41213100 0.46111200 0.48918800,1,1102,12,1,20
0.50194714 0.50060964 0.51212975 0.49639622 0.50533389 0.49674515 0.51247467 0.50984135 0.50383700 0.50933000 0.53923700 0.58531900 0.59722100 0.56670300 0.49254500 0.42067600 0.39549900 0.41213100 0.46111200 0.48918800,1,1102,12,2,20
0.49847253 0.49976153 0.50144912 0.50383700 0.50933000 0.53923700 0.58531900 0.59722100 0.56670300 0.49254500 0.42067600 0.39549900 0.41213100 0.46111200 0.48918800 0.48733726 0.49539761 0.49045076 0.48777815 0.49348199,1,1102,12,3,20
0.49634474 0.49592654 0.50032942 0.50591019 0.49647778 0.50484738 0.49919383 0.50383700 0.50933000 0.53923700 0.58531900 0.59722100 0.56670300 0.49254500 0.42067600 0.39549900 0.41213100 0.46111200 0.48918800 0.49301176,1,1102,12,4,20
0.49432985 0.50321271 0.49481356 0.50042114 0.50383700 0.50933000 0.53923700 0.58531900 0.59722100 0.56670300 0.49254500 0.42067600 0.39549900 0.41213100 0.46111200 0.48918800 0.47970901 0.48858334 0.49441284 0.48136530,1,1102,12,5,20
0.50553383 0.50392981 0.50584193 0.50383700 0.50933000 0.53923700 0.58531900 0.59722100 0.56670300 0.49254500 0.42067600 0.39549900 0.41213100 0.46111200 0.48918800 0.48597691 0.49330382 0.49466037 0.49463215 0.48467690,1,1102,12,6,20
0.50693876 0.49674490 0.50374469 0.49381325 0.49766171 0.50649190 0.50383700 0.50933000 0.53923700 0.58531900 0.59722100 0.56670300 0.49254500 0.42067600 0.39549900 0.41213100 0.46111200 0.48918800 0.49651333 0.48036360,1,1102,12,7,20
0.50659349 0.51255118 0.50696369 0.49583673 0.50383700 0.50933000 0.53923700 0.58531900 0.59722100 0.56670300 0.49254500 0.42067600 0.39549900 0.41213100 0.46111200 0.48918800 0.48227566 0.49184457 0.48362338 0.49756888,1,1102,12,8,20
0.51231531 0.51287898 0.49966427 0.50820930 0.50712230 0.50383700 0.50933000 0.53923700 0.58531900 0.59722100 0.56670300 0.49254500 0.42067600 0.39549900 0.41213100 0.46111200 0.48918800 0.48010092 0.48460069 0.48345015,1,1102,12,9,20
0.50796252 0.50581812 0.49479841 0.49952033 0.49277960 0.49892100 0.53188100 0.56499100 0.56407100 0.50624100 0.42995100 0.40797100 0.42094100 0.45634100 0.48106100 0.47677829 0.47269060 0.48380510 0.48408054 0.48757460,1,1103,10,0,20
0.50633600 0.49213686 0.50377133 0.49163092 0.49892100 0.53188100 0.56499100 0.56407100 0.50624100 0.42995100 0.40797100 0.42094100 0.45634100 0.48106100 0.47863097 0.48135996 0.47239170 0.47445630 0.47665672 0.47389401,1,1103,10,1,20
0.49469652 0.49894438 0.50883025 0.50025098 0.49892100 0.53188100 0.56499100 0.56407100 0.50624100 0.42995100 0.40797100 0.42094100 0.45634100 0.48106100 0.47935796 0.48933125 0.47572118 0.47489381 0.48174150 0.47966211,1,1103,10,2,20
0.50484790 0.48978097 0.50127044 0.50312549 0.50833897 0.49185155 0.49385682 0.50755120 0.50152794 0.48970192 0.49892100 0.53188100 0.56499100 0.56407100 0.50624100 0.42995100 0.40797100 0.42094100 0.45634100 0.48106100,1,1103,10,3,20
0.50461749 0.50026758 0.49892100 0.53188100 0.56499100 0.56407100 0.50624100 0.42995100 0.40797100 0.42094100 0.45634100 0.48106100 0.48231975 0.48837054 0.47607909 0.47452686 0.48325090 0.48841975 0.47654385 0.48454955,1,1103,10,4,20
0.49892100 0.53188100 0.56499100 0.56407100 0.50624100 0.42995100 0.40797100 0.42094100 0.45634100 0.48106100 0.47437192 0.47474772 0.48878703 0.47370971 0.47190825 0.48635153 0.47841535 0.47907246 0.48683099 0.47490218,1,1103,10,5,20
0.49519961 0.49102345 0.50266283 0.49530211 0.50623726 0.49892100 0.53188100 0.56499100 0.56407100 0.50624100 0.42995100 0.40797100 0.42094100 0.45634100 0.48106100 0.48912427 0.48777761 0.47764261 0.47599221 0.48861944,1,1103,10,6,20
0.49798197 0.50306683 0.50545016 0.49448433 0.49131939 0.50141216 0.50072095 0.49892100 0.53188100 0.56499100 0.56407100 0.50624100 0.42995100 0.40797100 0.42094100 0.45634100 0.48106100 0.47663909 0.48269096 0.48664818,1,1103,10,7,20
0.49377848 0.50341131 0.50462610 0.50798718 0.49892100 0.53188100 0.56499100 0.56407100 0.50624100 0.42995100 0.40797100 0.42094100 0.45634100 0.48106100 0.47427969 0.48855139 0.48616215 0.48494605 0.47746370 0.47186683,1,1103,10,8,20
0.49907168 0.49464563 0.49472649 0.49892100 0.53188100 0.56499100 0.56407100 0.50624100 0.42995100 0.40797100 0.42094100 0.45634100 0.48106100 0.48928019 0.47438327 0.48941669 0.48113425 0.48757032 0.47689670 0.48363796,1,1103,10,9,20
0.50115900 0.50054900 0.50085400 0.49993800 0.50131200 0.50085400 0.50146400 0.50054900 0.50054900 0.50039600 0.50039600 0.50115900 0.50039600 0.50100700 0.49993800 0.50085400 0.50024400 0.50100700 0.50085400 0.50115900,0,1106,20,0,20
0.51019900 0.51035100 0.51019900 0.51035100 0.51035100 0.51035100 0.51035100 0.51004600 0.50958800 0.51019900 0.50974100 0.51035100 0.50989400 0.51080900 0.51019900 0.50943600 0.50958800 0.50958800 0.51035100 0.51019900,0,1108,20,0,20
0.51111400 0.51065700 0.51080900 0.51080900 0.51080900 0.51080900 0.51080900 0.51111400 0.51065700 0.51080900 0.51035100 0.51035100 0.51035100 0.51019900 0.50821500 0.51004600 0.51080900 0.51050400 0.51004600 0.51019900,0,1109,20,0,20
0.49721122 0.49834400 0.50902500 0.53160800 0.56151500 0.57280600 0.54854500 0.48888300 0.44524300 0.42967900 0.44707400 0.47499800 0.48842500 0.49052900 0.48085499 0.48076595 0.47997241 0.48583334 0.48789529 0.48343482,1,1111,12,0,20
0.49534751 0.48850191 0.49537563 0.49075265 0.49093631 0.48846694 0.50225860 0.50694111 0.49834400 0.50902500 0.53160800 0.56151500 0.57280600 0.54854500 0.48888300 0.44524300 0.42967900 0.44707400 0.47499800 0.48842500,1,1111,12,1,20
0.49029479 0.50810455 0.50782420 0.49771079 0.49052736 0.50274416 0.50754280 0.49834400 0.50902500 0.53160800 0.56151500 0.57280600 0.54854500 0.48888300 0.44524300 0.42967900 0.44707400 0.47499800 0.48842500 0.49386995,1,1111,12,2,20
0.50081983 0.50055330 0.50787070 0.48983466 0.49135833 0.49834400 0.50902500 0.53160800 0.56151500 0.57280600 0.54854500 0.48888300 0.44524300 0.42967900 0.44707400 0.47499800 0.48842500 0.49488806 0.48149157 0.48614496,1,1111,12,3,20
0.49322989 0.48888986 0.49966464 0.49637533 0.49937239 0.49834400 0.50902500 0.53160800 0.56151500 0.57280600 0.54854500 0.48888300 0.44524300 0.42967900 0.44707400 0.47499800 0.48842500 0.48460568 0.49704982 0.49020965,1,1111,12,4,20
0.50753759 0.49535405 0.49834400 0.50902500 0.53160800 0.56151500 0.57280600 0.54854500 0.48888300 0.44524300 0.42967900 0.44707400 0.47499800 0.48842500 0.47870123 0.49392009 0.49482100 0.47980339 0.49087434 0.49157081,1,1111,12,5,20
0.49939101 0.49322499 0.48870506 0.50565792 0.49817845 0.50395932 0.50278710 0.50818540 0.49834400 0.50902500 0.53160800 0.56151500 0.57280600 0.54854500 0.48888300 0.44524300 0.42967900 0.44707400 0.47499800 0.48842500,1,1111,12,6,20
0.49710718 0.49834400 0.50902500 0.53160800 0.56151500 0.57280600 0.54854500 0.48888300 0.44524300 0.42967900 0.44707400 0.47499800 0.48842500 0.48700956 0.48416116 0.49087000 0.48815368 0.49289431 0.48562167 0.48121281,1,1111,12,7,20
0.50488321 0.49537387 0.50213843 0.49819256 0.50354616 0.49615393 0.49834400 0.50902500 0.53160800 0.56151500 0.57280600 0.54854500 0.48888300 0.44524300 0.42967900 0.44707400 0.47499800 0.48842500 0.48912128 0.47978605,1,1111,12,8,20
0.49186373 0.50396065 0.49598315 0.48907690 0.49171874 0.49658182 0.50268783 0.49834400 0.50902500 0.53160800 0.56151500 0.57280600 0.54854500 0.48888300 0.44524300 0.42967900 0.44707400 0.47499800 0.48842500 0.48575791,1,1111,12,9,20
