value_sequence,finalLabel,original_index,original_len,generated_window_id,new_len
0.50155114 0.49843855 0.49251100 0.49342100 0.49602100 0.50471100 0.52089100 0.53935100 0.54942100 0.54683100 0.52547100 0.49037100 0.45497100 0.43315100 0.42827100 0.44078100 0.46199100 0.47832100 0.48686100 0.49068100,1,51,18,0,20
0.49251100 0.49342100 0.49602100 0.50471100 0.52089100 0.53935100 0.54942100 0.54683100 0.52547100 0.49037100 0.45497100 0.43315100 0.42827100 0.44078100 0.46199100 0.47832100 0.48686100 0.49068100 0.49251972 0.49622813,1,51,18,1,20
0.50129793 0.48765254 0.49251100 0.49342100 0.49602100 0.50471100 0.52089100 0.53935100 0.54942100 0.54683100 0.52547100 0.49037100 0.45497100 0.43315100 0.42827100 0.44078100 0.46199100 0.47832100 0.48686100 0.49068100,1,51,18,2,20
0.49428553 0.48453329 0.49251100 0.49342100 0.49602100 0.50471100 0.52089100 0.53935100 0.54942100 0.54683100 0.52547100 0.49037100 0.45497100 0.43315100 0.42827100 0.44078100 0.46199100 0.47832100 0.48686100 0.49068100,1,51,18,3,20
0.48603529 0.49251100 0.49342100 0.49602100 0.50471100 0.52089100 0.53935100 0.54942100 0.54683100 0.52547100 0.49037100 0.45497100 0.43315100 0.42827100 0.44078100 0.46199100 0.47832100 0.48686100 0.49068100 0.49195580,1,51,18,4,20
0.49393791 0.49251100 0.49342100 0.49602100 0.50471100 0.52089100 0.53935100 0.54942100 0.54683100 0.52547100 0.49037100 0.45497100 0.43315100 0.42827100 0.44078100 0.46199100 0.47832100 0.48686100 0.49068100 0.49001338,1,51,18,5,20
0.49771041 0.49840625 0.49251100 0.49342100 0.49602100 0.50471100 0.52089100 0.53935100 0.54942100 0.54683100 0.52547100 0.49037100 0.45497100 0.43315100 0.42827100 0.44078100 0.46199100 0.47832100 0.48686100 0.49068100,1,51,18,6,20
0.49235641 0.49251100 0.49342100 0.49602100 0.50471100 0.52089100 0.53935100 0.54942100 0.54683100 0.52547100 0.49037100 0.45497100 0.43315100 0.42827100 0.44078100 0.46199100 0.47832100 0.48686100 0.49068100 0.49263574,1,51,18,7,20
0.49251100 0.49342100 0.49602100 0.50471100 0.52089100 0.53935100 0.54942100 0.54683100 0.52547100 0.49037100 0.45497100 0.43315100 0.42827100 0.44078100 0.46199100 0.47832100 0.48686100 0.49068100 0.48321742 0.48316580,1,51,18,8,20
0.48438869 0.49562098 0.49251100 0.49342100 0.49602100 0.50471100 0.52089100 0.53935100 0.54942100 0.54683100 0.52547100 0.49037100 0.45497100 0.43315100 0.42827100 0.44078100 0.46199100 0.47832100 0.48686100 0.49068100,1,51,18,9,20
0.50390600 0.49749700 0.49810700 0.49963300 0.50207500 0.50100700 0.50146400 0.49948100 0.50161700 0.49078300 0.50283800 0.50421100 0.50070100 0.50711000 0.50253200 0.49810700 0.49780200 0.50527900 0.48590000 0.50299000,0,52,20,0,20
0.50958800 0.50943600 0.50974100 0.50974100 0.50943600 0.50958800 0.50974100 0.50958800 0.50958800 0.50989400 0.50989400 0.50974100 0.50974100 0.50989400 0.51004600 0.50974100 0.50958800 0.50989400 0.50989400 0.51004600,0,53,20,0,20
0.51141900 0.51111400 0.51126700 0.51080900 0.51096200 0.51096200 0.51080900 0.51080900 0.51096200 0.51080900 0.51080900 0.51050400 0.51080900 0.51080900 0.51096200 0.51080900 0.51096200 0.51111400 0.51065700 0.51080900,0,54,20,0,20
0.51004600 0.51019900 0.51065700 0.50989400 0.50974100 0.50989400 0.51004600 0.50897800 0.51080900 0.51004600 0.50974100 0.50989400 0.51004600 0.50989400 0.51050400 0.51019900 0.50806300 0.50684200 0.51126700 0.50501100,0,55,20,0,20
0.49158300 0.50897800 0.51004600 0.50974100 0.51080900 0.50668900 0.50958800 0.51004600 0.51019900 0.51004600 0.51035100 0.50989400 0.51035100 0.51035100 0.51050400 0.51050400 0.51035100 0.51019900 0.51080900 0.51019900,0,56,20,0,20
0.50360100 0.50421100 0.50360100 0.50451600 0.50482100 0.50466900 0.50466900 0.50421100 0.50451600 0.50405800 0.50512600 0.50512600 0.50497400 0.50497400 0.50527900 0.50512600 0.50482100 0.50543200 0.50466900 0.50558400,0,57,20,0,20
0.48895200 0.49978600 0.49673400 0.50222700 0.50573700 0.50421100 0.49887000 0.49871800 0.49963300 0.49887000 0.50009100 0.50024400 0.49963300 0.50009100 0.49963300 0.49993800 0.49948100 0.50054900 0.50054900 0.50054900,0,58,20,0,20
0.51447100 0.51035100 0.52347400 0.50852000 0.50836800 0.50943600 0.51355600 0.50653700 0.51264000 0.50958800 0.50943600 0.50928300 0.50928300 0.50928300 0.50958800 0.50989400 0.50958800 0.50958800 0.50958800 0.50943600,0,59,20,0,20
0.51096200 0.51111400 0.51126700 0.51141900 0.51111400 0.51126700 0.51172500 0.51126700 0.51141900 0.51126700 0.51126700 0.51141900 0.51111400 0.51126700 0.51080900 0.51096200 0.51096200 0.51080900 0.51080900 0.51096200,0,60,20,0,20
0.49948100 0.49902300 0.49917600 0.49856500 0.49856500 0.49871800 0.49749700 0.49902300 0.49856500 0.49932800 0.49795500 0.49581900 0.49856500 0.49932800 0.49841300 0.49948100 0.49932800 0.49841300 0.49749700 0.49658200,0,61,20,0,20
0.50460000 0.50475200 0.50460000 0.51085600 0.51680700 0.53008200 0.55113900 0.56456700 0.57265400 0.56914400 0.55953100 0.53786400 0.50521000 0.47408200 0.45134700 0.43288300 0.43242600 0.43257800 0.44142800 0.46477400,1,62,22,0,20
0.50475200 0.50460000 0.51085600 0.51680700 0.53008200 0.55113900 0.56456700 0.57265400 0.56914400 0.55953100 0.53786400 0.50521000 0.47408200 0.45134700 0.43288300 0.43242600 0.43257800 0.44142800 0.46477400 0.48628900,1,62,22,1,20
0.50460000 0.51085600 0.51680700 0.53008200 0.55113900 0.56456700 0.57265400 0.56914400 0.55953100 0.53786400 0.50521000 0.47408200 0.45134700 0.43288300 0.43242600 0.43257800 0.44142800 0.46477400 0.48628900 0.49254500,1,62,22,2,20
0.51065700 0.51111400 0.51111400 0.51096200 0.51111400 0.51065700 0.51065700 0.51050400 0.51050400 0.51203000 0.51080900 0.51050400 0.51019900 0.51065700 0.51096200 0.51080900 0.51050400 0.51019900 0.50974100 0.51050400,0,63,20,0,20
0.51065700 0.51080900 0.51111400 0.51096200 0.51080900 0.51080900 0.51126700 0.51065700 0.51111400 0.51111400 0.51096200 0.51111400 0.51065700 0.51065700 0.51050400 0.51050400 0.51203000 0.51080900 0.51050400 0.51019900,0,64,20,0,20
0.50222700 0.50344800 0.50268500 0.50314300 0.50329500 0.50299000 0.50314300 0.50253200 0.50253200 0.50192200 0.50268500 0.50299000 0.50238000 0.50222700 0.50177000 0.50238000 0.50177000 0.50268500 0.50207500 0.50207500,0,65,20,0,20
0.49631300 0.50592600 0.51019900 0.50653700 0.51325000 0.51157200 0.50958800 0.50745200 0.50791000 0.51157200 0.50791000 0.51019900 0.51019900 0.50318000 0.50775700 0.50943600 0.50638400 0.50867300 0.50913100 0.50897800,0,66,20,0,20
0.51080900 0.51111400 0.51065700 0.51080900 0.51035100 0.51035100 0.51035100 0.51019900 0.50821500 0.51004600 0.51080900 0.51050400 0.51004600 0.51019900 0.51065700 0.50989400 0.50974100 0.50989400 0.51004600 0.50897800,0,67,20,0,20
0.50314300 0.50390600 0.50314300 0.50390600 0.50421100 0.50360100 0.50375300 0.50192200 0.50192200 0.50253200 0.50299000 0.50329500 0.50390600 0.50360100 0.50314300 0.50161700 0.50314300 0.50299000 0.50283800 0.50344800,0,68,20,0,20
0.49871800 0.49841300 0.49703900 0.49627600 0.49658200 0.50009100 0.49642900 0.49246200 0.49398800 0.49414000 0.49703900 0.49139400 0.47888100 0.48651100 0.49398800 0.49063100 0.49154600 0.49398800 0.49902300 0.49444500,0,69,20,0,20
0.50644180 0.50437610 0.49761147 0.50892739 0.50620557 0.49634703 0.50094500 0.50292900 0.51437300 0.54168600 0.56915200 0.55664000 0.51589900 0.46050900 0.43746800 0.44326700 0.46905400 0.49102700 0.48835958 0.48738240,1,70,12,0,20
0.49408429 0.49388735 0.50968403 0.50094500 0.50292900 0.51437300 0.54168600 0.56915200 0.55664000 0.51589900 0.46050900 0.43746800 0.44326700 0.46905400 0.49102700 0.48980737 0.48873528 0.49553828 0.49206784 0.49959326,1,70,12,1,20
0.50053161 0.49846752 0.51069603 0.50094500 0.50292900 0.51437300 0.54168600 0.56915200 0.55664000 0.51589900 0.46050900 0.43746800 0.44326700 0.46905400 0.49102700 0.49530405 0.49988895 0.48353351 0.49791186 0.49371928,1,70,12,2,20
0.49336914 0.50271350 0.50467396 0.49117262 0.50002963 0.50746529 0.49684445 0.50094500 0.50292900 0.51437300 0.54168600 0.56915200 0.55664000 0.51589900 0.46050900 0.43746800 0.44326700 0.46905400 0.49102700 0.49021284,1,70,12,3,20
0.49697606 0.50932966 0.50094500 0.50292900 0.51437300 0.54168600 0.56915200 0.55664000 0.51589900 0.46050900 0.43746800 0.44326700 0.46905400 0.49102700 0.49655192 0.48337854 0.50078930 0.49847490 0.48678273 0.49764401,1,70,12,4,20
0.49305851 0.51094596 0.50426496 0.50094500 0.50292900 0.51437300 0.54168600 0.56915200 0.55664000 0.51589900 0.46050900 0.43746800 0.44326700 0.46905400 0.49102700 0.49397562 0.48298281 0.49882516 0.48177604 0.48593658,1,70,12,5,20
0.50649082 0.49489768 0.50917329 0.50407629 0.50094500 0.50292900 0.51437300 0.54168600 0.56915200 0.55664000 0.51589900 0.46050900 0.43746800 0.44326700 0.46905400 0.49102700 0.48191673 0.48131311 0.48222108 0.49310748,1,70,12,6,20
0.50698603 0.50094500 0.50292900 0.51437300 0.54168600 0.56915200 0.55664000 0.51589900 0.46050900 0.43746800 0.44326700 0.46905400 0.49102700 0.48589190 0.49788977 0.48233056 0.49693826 0.49942936 0.49637150 0.49491831,1,70,12,7,20
0.49173064 0.49496937 0.49342930 0.50103579 0.50585803 0.50355015 0.50798089 0.50094500 0.50292900 0.51437300 0.54168600 0.56915200 0.55664000 0.51589900 0.46050900 0.43746800 0.44326700 0.46905400 0.49102700 0.48425501,1,70,12,8,20
0.50564629 0.49479423 0.49635151 0.50515103 0.51056725 0.50318009 0.49201817 0.50094500 0.50292900 0.51437300 0.54168600 0.56915200 0.55664000 0.51589900 0.46050900 0.43746800 0.44326700 0.46905400 0.49102700 0.49331143,1,70,12,9,20
0.51050400 0.51019900 0.51080900 0.51096200 0.51050400 0.51080900 0.51050400 0.51050400 0.51050400 0.51080900 0.51065700 0.51080900 0.51080900 0.51050400 0.51050400 0.51035100 0.51050400 0.51080900 0.51050400 0.51080900,0,71,20,0,20
0.50314300 0.50161700 0.50314300 0.50299000 0.50283800 0.50344800 0.50329500 0.50344800 0.50283800 0.50314300 0.50360100 0.50314300 0.50375300 0.50314300 0.50299000 0.50253200 0.50543200 0.50161700 0.50421100 0.50131200,0,72,20,0,20
0.51080900 0.51080900 0.51065700 0.51050400 0.51096200 0.51080900 0.51080900 0.51050400 0.51065700 0.51096200 0.51065700 0.51126700 0.51080900 0.51080900 0.51080900 0.51080900 0.51080900 0.51080900 0.51080900 0.51080900,0,73,20,0,20
0.50543200 0.50543200 0.50558400 0.50634700 0.50588900 0.50634700 0.50573700 0.50619500 0.50543200 0.50604200 0.50588900 0.50558400 0.50588900 0.50588900 0.50634700 0.50558400 0.50665200 0.50680500 0.50634700 0.50665200,0,74,20,0,20
0.50211200 0.50501100 0.51752300 0.54697200 0.56665600 0.56314700 0.52484700 0.47037300 0.43756700 0.43878800 0.46777900 0.48929400 0.49681241 0.49339582 0.48289654 0.48130326 0.48310019 0.49868898 0.48848296 0.49485396,1,75,12,0,20
0.50211200 0.50501100 0.51752300 0.54697200 0.56665600 0.56314700 0.52484700 0.47037300 0.43756700 0.43878800 0.46777900 0.48929400 0.49196375 0.49071125 0.48234857 0.49802348 0.48540593 0.49082093 0.49320397 0.49221476,1,75,12,1,20
0.49505108 0.50227976 0.50018458 0.50211200 0.50501100 0.51752300 0.54697200 0.56665600 0.56314700 0.52484700 0.47037300 0.43756700 0.43878800 0.46777900 0.48929400 0.48878844 0.48184142 0.48213259 0.48495055 0.48547173,1,75,12,2,20
0.50066397 0.50434113 0.50481596 0.50034077 0.50027996 0.49644072 0.50388559 0.49843736 0.50211200 0.50501100 0.51752300 0.54697200 0.56665600 0.56314700 0.52484700 0.47037300 0.43756700 0.43878800 0.46777900 0.48929400,1,75,12,3,20
0.50047311 0.50159247 0.49660068 0.50356728 0.50343299 0.50616911 0.50508347 0.50517354 0.50211200 0.50501100 0.51752300 0.54697200 0.56665600 0.56314700 0.52484700 0.47037300 0.43756700 0.43878800 0.46777900 0.48929400,1,75,12,4,20
0.50211200 0.50501100 0.51752300 0.54697200 0.56665600 0.56314700 0.52484700 0.47037300 0.43756700 0.43878800 0.46777900 0.48929400 0.48569699 0.49491955 0.49025584 0.48795173 0.49176029 0.48656682 0.48954333 0.49392675,1,75,12,5,20
0.51056871 0.50218497 0.50251922 0.50813474 0.49838534 0.50211200 0.50501100 0.51752300 0.54697200 0.56665600 0.56314700 0.52484700 0.47037300 0.43756700 0.43878800 0.46777900 0.48929400 0.49589717 0.48917934 0.48177564,1,75,12,6,20
0.49351703 0.50898076 0.49318581 0.49770569 0.49878059 0.49554426 0.49837415 0.50211200 0.50501100 0.51752300 0.54697200 0.56665600 0.56314700 0.52484700 0.47037300 0.43756700 0.43878800 0.46777900 0.48929400 0.49404392,1,75,12,7,20
0.50868311 0.50927308 0.49954644 0.49515500 0.50413733 0.49447332 0.49939898 0.51131931 0.50211200 0.50501100 0.51752300 0.54697200 0.56665600 0.56314700 0.52484700 0.47037300 0.43756700 0.43878800 0.46777900 0.48929400,1,75,12,8,20
0.50211200 0.50501100 0.51752300 0.54697200 0.56665600 0.56314700 0.52484700 0.47037300 0.43756700 0.43878800 0.46777900 0.48929400 0.49899111 0.49461957 0.48559418 0.49296694 0.49331416 0.48709886 0.49205144 0.47971808,1,75,12,9,20
0.50482100 0.50512600 0.50436400 0.50512600 0.50512600 0.50497400 0.50604200 0.50558400 0.50558400 0.50512600 0.50558400 0.50512600 0.50573700 0.50619500 0.50527900 0.50543200 0.50543200 0.50558400 0.50482100 0.50588900,0,76,20,0,20
0.51050400 0.51035100 0.51050400 0.51065700 0.51004600 0.51019900 0.51019900 0.51050400 0.51019900 0.51080900 0.51096200 0.51050400 0.51080900 0.51050400 0.51050400 0.51050400 0.51080900 0.51065700 0.51080900 0.51080900,0,77,20,0,20
0.50360100 0.50360100 0.50344800 0.50390600 0.50360100 0.50360100 0.50421100 0.50421100 0.50421100 0.50360100 0.50421100 0.50360100 0.50451600 0.50482100 0.50466900 0.50466900 0.50421100 0.50451600 0.50405800 0.50512600,0,78,20,0,20
0.51126700 0.51096200 0.50913100 0.51019900 0.51050400 0.51050400 0.51080900 0.51050400 0.51050400 0.51065700 0.51050400 0.51050400 0.51050400 0.51035100 0.51035100 0.51019900 0.51050400 0.51019900 0.51065700 0.51050400,0,79,20,0,20
0.49291900 0.49780200 0.49719200 0.51123000 0.49932800 0.49444500 0.49459800 0.50436400 0.49612400 0.49322500 0.49993800 0.49398800 0.49810700 0.49765000 0.49963300 0.49978600 0.50009100 0.49978600 0.50009100 0.49978600,0,80,20,0,20
0.51019900 0.51050400 0.51019900 0.51035100 0.51004600 0.51019900 0.51019900 0.51019900 0.51050400 0.51080900 0.51019900 0.51080900 0.51004600 0.51004600 0.51035100 0.51019900 0.51065700 0.51035100 0.51080900 0.51050400,0,81,20,0,20
0.47741362 0.47052025 0.47056137 0.48335081 0.47693500 0.48639500 0.50256900 0.50653700 0.52316900 0.53827500 0.52576300 0.49249900 0.45206300 0.43009000 0.41956200 0.44443300 0.46808400 0.47189900 0.48425900 0.49373368,1,82,15,0,20
0.47800275 0.47693500 0.48639500 0.50256900 0.50653700 0.52316900 0.53827500 0.52576300 0.49249900 0.45206300 0.43009000 0.41956200 0.44443300 0.46808400 0.47189900 0.48425900 0.49082690 0.49375671 0.47731658 0.48325650,1,82,15,1,20
0.46892343 0.48180604 0.47567168 0.47634984 0.47027075 0.47693500 0.48639500 0.50256900 0.50653700 0.52316900 0.53827500 0.52576300 0.49249900 0.45206300 0.43009000 0.41956200 0.44443300 0.46808400 0.47189900 0.48425900,1,82,15,2,20
0.47084791 0.48470148 0.47693500 0.48639500 0.50256900 0.50653700 0.52316900 0.53827500 0.52576300 0.49249900 0.45206300 0.43009000 0.41956200 0.44443300 0.46808400 0.47189900 0.48425900 0.47543869 0.47908425 0.48023111,1,82,15,3,20
0.47858415 0.47693500 0.48639500 0.50256900 0.50653700 0.52316900 0.53827500 0.52576300 0.49249900 0.45206300 0.43009000 0.41956200 0.44443300 0.46808400 0.47189900 0.48425900 0.48412902 0.47620316 0.47929375 0.49091443,1,82,15,4,20
0.47955983 0.47978038 0.47693500 0.48639500 0.50256900 0.50653700 0.52316900 0.53827500 0.52576300 0.49249900 0.45206300 0.43009000 0.41956200 0.44443300 0.46808400 0.47189900 0.48425900 0.48755590 0.48935153 0.47569940,1,82,15,5,20
0.47768908 0.47385317 0.48350676 0.47660253 0.47693500 0.48639500 0.50256900 0.50653700 0.52316900 0.53827500 0.52576300 0.49249900 0.45206300 0.43009000 0.41956200 0.44443300 0.46808400 0.47189900 0.48425900 0.48946241,1,82,15,6,20
0.48365054 0.47702641 0.47693500 0.48639500 0.50256900 0.50653700 0.52316900 0.53827500 0.52576300 0.49249900 0.45206300 0.43009000 0.41956200 0.44443300 0.46808400 0.47189900 0.48425900 0.49219217 0.48594662 0.49104394,1,82,15,7,20
0.47691243 0.47753424 0.47693500 0.48639500 0.50256900 0.50653700 0.52316900 0.53827500 0.52576300 0.49249900 0.45206300 0.43009000 0.41956200 0.44443300 0.46808400 0.47189900 0.48425900 0.47660731 0.48229393 0.49234298,1,82,15,8,20
0.47943094 0.47078266 0.47693500 0.48639500 0.50256900 0.50653700 0.52316900 0.53827500 0.52576300 0.49249900 0.45206300 0.43009000 0.41956200 0.44443300 0.46808400 0.47189900 0.48425900 0.48113758 0.47828524 0.47505465,1,82,15,9,20
0.51080900 0.51172500 0.51279300 0.50867300 0.51035100 0.51050400 0.51325000 0.51004600 0.50409500 0.51050400 0.49417700 0.50913100 0.51615000 0.50852000 0.50806300 0.51203000 0.51096200 0.51096200 0.51080900 0.51096200,0,83,20,0,20
0.51050400 0.51035100 0.51080900 0.51080900 0.51050400 0.51050400 0.51035100 0.50958800 0.51050400 0.51065700 0.51035100 0.51096200 0.51080900 0.51019900 0.51019900 0.51187700 0.50760500 0.51447100 0.51325000 0.50623100,0,84,20,0,20
0.50489284 0.50594100 0.50777100 0.51631100 0.53340100 0.55507100 0.56773100 0.57262100 0.57628100 0.57353100 0.54530100 0.50502100 0.46001100 0.43376100 0.42613100 0.42079100 0.42155100 0.44429100 0.47069100 0.49037100,1,85,19,0,20
0.50204596 0.50594100 0.50777100 0.51631100 0.53340100 0.55507100 0.56773100 0.57262100 0.57628100 0.57353100 0.54530100 0.50502100 0.46001100 0.43376100 0.42613100 0.42079100 0.42155100 0.44429100 0.47069100 0.49037100,1,85,19,1,20
0.50594100 0.50777100 0.51631100 0.53340100 0.55507100 0.56773100 0.57262100 0.57628100 0.57353100 0.54530100 0.50502100 0.46001100 0.43376100 0.42613100 0.42079100 0.42155100 0.44429100 0.47069100 0.49037100 0.48070705,1,85,19,2,20
0.50144869 0.50594100 0.50777100 0.51631100 0.53340100 0.55507100 0.56773100 0.57262100 0.57628100 0.57353100 0.54530100 0.50502100 0.46001100 0.43376100 0.42613100 0.42079100 0.42155100 0.44429100 0.47069100 0.49037100,1,85,19,3,20
0.50594100 0.50777100 0.51631100 0.53340100 0.55507100 0.56773100 0.57262100 0.57628100 0.57353100 0.54530100 0.50502100 0.46001100 0.43376100 0.42613100 0.42079100 0.42155100 0.44429100 0.47069100 0.49037100 0.49299487,1,85,19,4,20
0.51569162 0.50594100 0.50777100 0.51631100 0.53340100 0.55507100 0.56773100 0.57262100 0.57628100 0.57353100 0.54530100 0.50502100 0.46001100 0.43376100 0.42613100 0.42079100 0.42155100 0.44429100 0.47069100 0.49037100,1,85,19,5,20
0.50548577 0.50594100 0.50777100 0.51631100 0.53340100 0.55507100 0.56773100 0.57262100 0.57628100 0.57353100 0.54530100 0.50502100 0.46001100 0.43376100 0.42613100 0.42079100 0.42155100 0.44429100 0.47069100 0.49037100,1,85,19,6,20
0.51123178 0.50594100 0.50777100 0.51631100 0.53340100 0.55507100 0.56773100 0.57262100 0.57628100 0.57353100 0.54530100 0.50502100 0.46001100 0.43376100 0.42613100 0.42079100 0.42155100 0.44429100 0.47069100 0.49037100,1,85,19,7,20
0.51040737 0.50594100 0.50777100 0.51631100 0.53340100 0.55507100 0.56773100 0.57262100 0.57628100 0.57353100 0.54530100 0.50502100 0.46001100 0.43376100 0.42613100 0.42079100 0.42155100 0.44429100 0.47069100 0.49037100,1,85,19,8,20
0.51531530 0.50594100 0.50777100 0.51631100 0.53340100 0.55507100 0.56773100 0.57262100 0.57628100 0.57353100 0.54530100 0.50502100 0.46001100 0.43376100 0.42613100 0.42079100 0.42155100 0.44429100 0.47069100 0.49037100,1,85,19,9,20
0.50421100 0.50421100 0.50360100 0.50421100 0.50360100 0.50451600 0.50482100 0.50466900 0.50466900 0.50421100 0.50451600 0.50405800 0.50512600 0.50512600 0.50497400 0.50497400 0.50527900 0.50512600 0.50482100 0.50543200,0,86,20,0,20
0.50222700 0.50024400 0.50238000 0.49993800 0.49642900 0.49429300 0.50543200 0.50726300 0.50115900 0.50299000 0.50329500 0.50222700 0.49841300 0.50497400 0.50375300 0.50436400 0.50390600 0.50512600 0.50543200 0.50512600,0,87,20,0,20
0.51065700 0.51080900 0.51050400 0.51050400 0.51080900 0.51080900 0.51065700 0.51050400 0.51096200 0.51080900 0.51080900 0.51050400 0.51065700 0.51096200 0.51065700 0.51126700 0.51080900 0.51080900 0.51080900 0.51080900,0,88,20,0,20
0.50928300 0.50928300 0.50928300 0.50958800 0.50989400 0.50958800 0.50958800 0.50958800 0.50943600 0.50974100 0.50974100 0.50943600 0.50958800 0.50974100 0.50958800 0.50958800 0.50989400 0.50989400 0.50974100 0.50974100,0,89,20,0,20
